shopid,username_toko,lokasi_toko,itemid,produk,stok,terjual,histori_terjual,brand,jml_like,harga,harga_min,harga_max,harga_min_sebelum_disc,harga_max_sebelum_disc,diskon,url_produk
187680181,hayu_beauty,KAB. KARANGANYAR,8717042819,Celana pendek kolor olahraga Harian Sport Celana Futsal/celana basket/Celana bola/celana Big size,278593,3295,69221,Tidak Ada Merek,5651,2365.0,2365.0,17820.0,5500.0,22000.0,57%,https://shopee.co.id/Celana-pendek-kolor-olahraga-Harian-Sport-Celana-Futsal-celana-basket-Celana-bola-celana-Big-size-i.187680181.8717042819
14600740,kenlaku_shoes2,KAB. SRAGEN,1850765968,SEPATU FUTSAL PAKET LENGKAP TERMURAH BEST SELLER TERBARU.,26264,1069,28380,Tidak Ada Merek,3570,89000.0,89000.0,109000.0,0,0,,https://shopee.co.id/SEPATU-FUTSAL-PAKET-LENGKAP-TERMURAH-BEST-SELLER-TERBARU.-i.14600740.1850765968
37150944,sportysport1,KOTA SURAKARTA (SOLO),1194762938,"SEPATU FUTSAL Nike Hypervenom, ACC, Tiempo, MERCURIAL X, Superfly Harga Promo Harga Grosir Murah",1186,2726,69767,Tidak Ada Merek,25230,89999.0,89999.0,95000.0,120000.0,120000.0,25%,"https://shopee.co.id/SEPATU-FUTSAL-Nike-Hypervenom,-ACC,-Tiempo,-MERCURIAL-X,-Superfly-Harga-Promo-Harga-Grosir-Murah-i.37150944.1194762938"
383476554,grosir_tas_official,KAB. BANJARNEGARA,3060950229,TAS RANSEL MURAH SPORT|TAS FUTSAL UNTUK Pria-wanita 10liter|TAS PUNGGUNG,8569,1428,11982,,737,18500.0,18500.0,18999.0,23000.0,26000.0,29%,https://shopee.co.id/TAS-RANSEL-MURAH-SPORTTAS-FUTSAL-UNTUK-Pria-wanita-10literTAS-PUNGGUNG-i.383476554.3060950229
285586412,sultansport30,KOTA SURAKARTA (SOLO),6243752047,"Tas sepatu termurah,tas sepatu sepakbola,futsal,tas sepatu voly,tas sepatu badminton tas sepatu serbaguna",9592,1339,31575,,2581,5600.0,5600.0,10900.0,6000.0,12000.0,9%,"https://shopee.co.id/Tas-sepatu-termurah,tas-sepatu-sepakbola,futsal,tas-sepatu-voly,tas-sepatu-badminton-tas-sepatu-serbaguna-i.285586412.6243752047"
383476554,grosir_tas_official,KAB. BANJARNEGARA,15406842642,TAS MURAH SPORT|TAS SEPATU FUTSAL|DAYPACK|TAS SEKOLAH ANAK 10L,12867,1284,5432,,286,18900.0,18900.0,18900.0,25000.0,25000.0,24%,https://shopee.co.id/TAS-MURAH-SPORTTAS-SEPATU-FUTSALDAYPACKTAS-SEKOLAH-ANAK-10L-i.383476554.15406842642
56352859,jenitashop,KOTA SURAKARTA (SOLO),5008286800,Paket komplit sepatu futsal Nike mercurial boots terbaru llok,407,1265,9892,Nike,4320,125000.0,125000.0,128700.0,0,0,,https://shopee.co.id/Paket-komplit-sepatu-futsal-Nike-mercurial-boots-terbaru-llok-i.56352859.5008286800
13325029,misbah_shop7,KOTA SURAKARTA (SOLO),12806229820,SEPATU 3Second Original Running Joging Shoes PROMO,47,3,12,,19,215360.0,215360.0,225360.0,469500.0,469500.0,54%,https://shopee.co.id/SEPATU-3Second-Original-Running-Joging-Shoes-PROMO-i.13325029.12806229820
244208198,hestyputri28,KAB. KEBUMEN,5058930798,TAS Sepatu FUTSAL PRIA & WANITA,2036,1141,13098,,1366,20000.0,20000.0,20000.0,0,0,,https://shopee.co.id/TAS-Sepatu-FUTSAL-PRIA-&-WANITA-i.244208198.5058930798
38255866,misport04,KAB. SRAGEN,1056266751,SEPATU FUTSAL ORTUSEIGHT JOGOSALA MARVELOUS SE OFF 2.0 WHITE CAMO,34799,7,21219,,2248,129000.0,129000.0,139000.0,0,0,,https://shopee.co.id/SEPATU-FUTSAL-ORTUSEIGHT-JOGOSALA-MARVELOUS-SE-OFF-2.0-WHITE-CAMO-i.38255866.1056266751
14600740,kenlaku_shoes2,KAB. SRAGEN,1850765968,SEPATU FUTSAL PAKET LENGKAP TERMURAH BEST SELLER TERBARU.,26264,1069,28380,Tidak Ada Merek,3570,89000.0,89000.0,109000.0,0,0,,https://shopee.co.id/SEPATU-FUTSAL-PAKET-LENGKAP-TERMURAH-BEST-SELLER-TERBARU.-i.14600740.1850765968
302218549,darkcold,KAB. BANYUMAS,20529260562,sepatu jordan,20,0,0,,0,99000.0,99000.0,99000.0,0,0,,https://shopee.co.id/sepatu-jordan-i.302218549.20529260562
343643510,grosir_tas_kebumen,KAB. KEBUMEN,9702937141,Tas sepatu futsal termurah QCA,27160,1020,14101,,1391,15000.0,15000.0,19000.0,0,0,,https://shopee.co.id/Tas-sepatu-futsal-termurah-QCA-i.343643510.9702937141
8608709,akularis_sport,KAB. SRAGEN,976083047,SEPATU FUTSAL NIK MERCURIAL X SUPERPLY BOOT HITAM PINK HARGA MURMER,34974,1014,46451,Tidak Ada Merek,7705,129000.0,129000.0,135000.0,0,0,,https://shopee.co.id/SEPATU-FUTSAL-NIK-MERCURIAL-X-SUPERPLY-BOOT-HITAM-PINK-HARGA-MURMER-i.8608709.976083047
8608709,akularis_sport,KAB. SRAGEN,433024282,"Sepatu Futsal Specs, Ortus, Nike   Terbaru Grade Ori",34965,1013,45392,Tidak Ada Merek,8127,129000.0,129000.0,139000.0,0,0,,"https://shopee.co.id/Sepatu-Futsal-Specs,-Ortus,-Nike---Terbaru-Grade-Ori-i.8608709.433024282"
198724677,bagstore.80,KAB. KEBUMEN,12364336490,BIG SALE (HARI INI)  Quechua arpenaz 10. Tas Futsal Tas sepatu Futsal Tas olahraga Tas sport Tas ransel Tas ransel Pria Dan Wanita,6595,821,2500,,398,18000.0,18000.0,19000.0,19000.0,20000.0,5%,https://shopee.co.id/BIG-SALE-(HARI-INI)--Quechua-arpenaz-10.-Tas-Futsal-Tas-sepatu-Futsal-Tas-olahraga-Tas-sport-Tas-ransel-Tas-ransel-Pria-Dan-Wanita-i.198724677.12364336490
21305423,real_sport99,KOTA SURAKARTA (SOLO),19413389271,"CUMA Rp 79.999 !! DISKON TERBATAS, MINGGU DEPAN BEDA HARGA PAKET KOMPLIT SEPATU FUTSAL ORTUSEIGHT CATALYST LIBERTE IN SEPATU FUTSAL ORTUS JOGOSALA, BBS, VOLT Sepatu Futsal Pria & Remaja",652,794,843,,212,79999.0,79999.0,79999.0,125000.0,125000.0,36%,"https://shopee.co.id/CUMA-Rp-79.999-!!-DISKON-TERBATAS,-MINGGU-DEPAN-BEDA-HARGA-PAKET-KOMPLIT-SEPATU-FUTSAL-ORTUSEIGHT-CATALYST-LIBERTE-IN-SEPATU-FUTSAL-ORTUS-JOGOSALA,-BBS,-VOLT-Sepatu-Futsal-Pria-&-Remaja-i.21305423.19413389271"
312204634,rossiwijaya07,KAB. SUKOHARJO,19128076838,Brodo Vantage V.2 Hi Black - Garansi Ori,4,0,0,,0,395000.0,395000.0,395000.0,0,0,,https://shopee.co.id/Brodo-Vantage-V.2-Hi-Black---Garansi-Ori-i.312204634.19128076838
653584737,mafirashop.id89,KAB. KEBUMEN,15039301073,BIG SALE (HUSUS HARI INI) Quechua Arpenaz 10.Tas Futsal Tas Sepatu Futsal Tas Olahraga,7313,785,1860,,184,17800.0,17800.0,18500.0,0,0,,https://shopee.co.id/BIG-SALE-(HUSUS-HARI-INI)-Quechua-Arpenaz-10.Tas-Futsal-Tas-Sepatu-Futsal-Tas-Olahraga-i.653584737.15039301073
312204634,rossiwijaya07,KAB. SUKOHARJO,14890374847,Brodo vantage V.2 low olive - Garansi Ori,1,0,0,,0,375000.0,375000.0,375000.0,0,0,,https://shopee.co.id/Brodo-vantage-V.2-low-olive---Garansi-Ori-i.312204634.14890374847
21305423,real_sport99,KOTA SURAKARTA (SOLO),20807973333,"MODEL TERBARU LANGSUNG OBRAL !! Sepatu Futsal Ortus Catalyst Liberte in, BBS Jogosala Marvelous Savage Harga Termurah Promo Ready size 38.39.40.41.42.43 Ortuseight GO",2123,747,913,,172,65000.0,65000.0,65000.0,120000.0,120000.0,46%,"https://shopee.co.id/MODEL-TERBARU-LANGSUNG-OBRAL-!!-Sepatu-Futsal-Ortus-Catalyst-Liberte-in,-BBS-Jogosala-Marvelous-Savage-Harga-Termurah-Promo-Ready-size-38.39.40.41.42.43-Ortuseight-GO-i.21305423.20807973333"
38255866,misport04,KAB. SRAGEN,3182434086,SEPATU FUTSAL Pandawa Bima Arjuna Nakula Sadewa Yudistira,26922,6,8018,,455,79000.0,79000.0,89000.0,0,0,,https://shopee.co.id/SEPATU-FUTSAL-Pandawa-Bima-Arjuna-Nakula-Sadewa-Yudistira-i.38255866.3182434086
94677395,atarashii313,KAB. BOYOLALI,6692065369,promo sepatu futsal lengkap ortuseight jogo sala sol tebal good quality terbaru murah,593,732,2571,,437,91340.0,91340.0,91340.0,145000.0,145000.0,37%,https://shopee.co.id/promo-sepatu-futsal-lengkap-ortuseight-jogo-sala-sol-tebal-good-quality-terbaru-murah-i.94677395.6692065369
353032299,grosir.tas,KAB. BANJARNEGARA,7773543828,Grosir-Tas ORTUSEIGHT | tas quencua | tas sepeda ter update | Tas gym | tas futsal |Tas sport,4630,650,7572,,822,20500.0,20500.0,20500.0,22000.0,22000.0,7%,https://shopee.co.id/Grosir-Tas-ORTUSEIGHT--tas-quencua--tas-sepeda-ter-update--Tas-gym--tas-futsal-Tas-sport-i.353032299.7773543828
244208198,hestyputri28,KAB. KEBUMEN,3390481485,Tas Olahraga [ Tas Sepatu Futsal Variasi Warna Lengkapi,2107,583,4978,,598,20000.0,20000.0,20000.0,0,0,,https://shopee.co.id/Tas-Olahraga-[-Tas-Sepatu-Futsal-Variasi-Warna-Lengkapi-i.244208198.3390481485
21305423,real_sport99,KOTA SURAKARTA (SOLO),21407978721,"HARGA NAIK MINGGU DEPAN !! Sepatu Futsal Specs Accelerator Lightspeed 3 IN Runtuboy LS 3 , ULTRA, ALPHA ELITE Sepatu Futsal Murah",2364,570,615,,124,65000.0,65000.0,65000.0,120000.0,120000.0,46%,"https://shopee.co.id/HARGA-NAIK-MINGGU-DEPAN-!!-Sepatu-Futsal-Specs-Accelerator-Lightspeed-3-IN-Runtuboy-LS-3-,-ULTRA,-ALPHA-ELITE-Sepatu-Futsal-Murah-i.21305423.21407978721"
353032299,grosir.tas,KAB. BANJARNEGARA,11420728852,TAS SPORT | TAS FUTSAL | TAS OLAHRAGA 10liter pria dan wanita,6645,548,10841,,453,18500.0,18500.0,18999.0,19500.0,23000.0,17%,https://shopee.co.id/TAS-SPORT--TAS-FUTSAL--TAS-OLAHRAGA-10liter-pria-dan-wanita-i.353032299.11420728852
822201441,ervansports,KAB. BOYOLALI,20728790048,SEPATU FUTSAL MIZUNO SOL KARET ll bonus tas kaos kaki skin/deker bisa COD,3000,0,0,,0,91800.0,91800.0,91800.0,135000.0,135000.0,32%,https://shopee.co.id/SEPATU-FUTSAL-MIZUNO-SOL-KARET-ll-bonus-tas-kaos-kaki-skin-deker-bisa-COD-i.822201441.20728790048
285586412,sultansport30,KOTA SURAKARTA (SOLO),10575663736,"Tas sepatu murah,sepakbola,futsal,voly,badminton(grosir)",8804,533,2179,,29,10900.0,10900.0,10900.0,12000.0,12000.0,9%,"https://shopee.co.id/Tas-sepatu-murah,sepakbola,futsal,voly,badminton(grosir)-i.285586412.10575663736"
312204634,rossiwijaya07,KAB. SUKOHARJO,21428104738,Brodo Vantage V.2 Hi Camel - Garansi Ori,1,0,0,,0,395000.0,395000.0,395000.0,0,0,,https://shopee.co.id/Brodo-Vantage-V.2-Hi-Camel---Garansi-Ori-i.312204634.21428104738
21305423,real_sport99,KOTA SURAKARTA (SOLO),7503136158,Paket Komplit Sepatu Futsal Nike Tiempo Hypervenom Mercurial X Superfly Series Terbaru,1421,503,3561,Tidak Ada Merek,212,95000.0,95000.0,95000.0,125000.0,125000.0,24%,https://shopee.co.id/Paket-Komplit-Sepatu-Futsal-Nike-Tiempo-Hypervenom-Mercurial-X-Superfly-Series-Terbaru-i.21305423.7503136158
312204634,rossiwijaya07,KAB. SUKOHARJO,19428066313,Brodo vantage V.2 hi natural white - Garansi Ori,5,0,0,,0,395000.0,395000.0,395000.0,0,0,,https://shopee.co.id/Brodo-vantage-V.2-hi-natural-white---Garansi-Ori-i.312204634.19428066313
15574634,artomoro.store313,KOTA SURAKARTA (SOLO),208372501,(PAKET KOMPLIT) sepatu futsal nike tempo sol karet mentah,158,468,2646,,765,129638.0,129638.0,143000.0,0,0,,https://shopee.co.id/(PAKET-KOMPLIT)-sepatu-futsal-nike-tempo-sol-karet-mentah-i.15574634.208372501
175483078,ba_be_shop,KAB. CILACAP,10374481562,TAS FUTSAL | TAS SEPATU | TAS RANSEL | TAS SPORT,340,462,3665,,122,22999.0,22999.0,22999.0,0,0,,https://shopee.co.id/TAS-FUTSAL--TAS-SEPATU--TAS-RANSEL--TAS-SPORT-i.175483078.10374481562
219002376,j0kamsolo,KAB. BOYOLALI,14018497992,SEPATU FUTSAL PUMA ULTRA SPECTRA,180868,459,1776,,781,124250.0,124250.0,134900.0,355000.0,355000.0,65%,https://shopee.co.id/SEPATU-FUTSAL-PUMA-ULTRA-SPECTRA-i.219002376.14018497992
15574634,artomoro.store313,KOTA SURAKARTA (SOLO),4544906964,Promo Paket Komplit Sepatu Futsal Specs Swervo Lightspeed Red Spyder Bonus Jersy Bisa Bayar Tempat,210,453,16734,Tidak Ada Merek,5766,129699.0,129699.0,143000.0,0,0,,https://shopee.co.id/Promo-Paket-Komplit-Sepatu-Futsal-Specs-Swervo-Lightspeed-Red-Spyder-Bonus-Jersy-Bisa-Bayar-Tempat-i.15574634.4544906964
94677395,atarashii313,KAB. BOYOLALI,1755442662,Harga grosir paket komplit sepatu futsal spec spyder gred ori.sepatu futsal premium.  spyder pink,991,445,9836,Tidak Ada Merek,2689,88750.0,88750.0,88750.0,125000.0,125000.0,29%,https://shopee.co.id/Harga-grosir-paket-komplit-sepatu-futsal-spec-spyder-gred-ori.sepatu-futsal-premium.--spyder-pink-i.94677395.1755442662
312204634,rossiwijaya07,KAB. SUKOHARJO,17980199421,Ventela Public Low Black Natural - Garansi Ori,7,0,0,,0,285000.0,285000.0,285000.0,0,0,,https://shopee.co.id/Ventela-Public-Low-Black-Natural---Garansi-Ori-i.312204634.17980199421
37150944,sportysport1,KOTA SURAKARTA (SOLO),5479294951,PAKET KOMPLIT SEPATU FUTSAL ANAK Junior Kids Specs Terbaru FREE TAS KAOS KAKI DEKER PROMO GRADE ORI,444,439,4896,Tidak Ada Merek,891,77000.0,77000.0,77000.0,110000.0,110000.0,30%,https://shopee.co.id/PAKET-KOMPLIT-SEPATU-FUTSAL-ANAK-Junior-Kids-Specs-Terbaru-FREE-TAS-KAOS-KAKI-DEKER-PROMO-GRADE-ORI-i.37150944.5479294951
219002376,j0kamsolo,KAB. BOYOLALI,14018497992,SEPATU FUTSAL PUMA ULTRA SPECTRA,180868,459,1776,,781,124250.0,124250.0,134900.0,355000.0,355000.0,65%,https://shopee.co.id/SEPATU-FUTSAL-PUMA-ULTRA-SPECTRA-i.219002376.14018497992
8074761,sepatuonlineid_,KAB. BOYOLALI,1681067425,Paket Komplit 5 Sepatu Futsal Specs Grade Original Termurah Se Indonesia Raya Merdeka Masok Dek,46,436,9469,,7232,61750.0,61750.0,128250.0,65000.0,135000.0,5%,https://shopee.co.id/Paket-Komplit-5-Sepatu-Futsal-Specs-Grade-Original-Termurah-Se-Indonesia-Raya-Merdeka-Masok-Dek-i.8074761.1681067425
83350343,walvin_sport,KAB. PATI,8771726475,[TERLARIS] JERSEY SETELAN OLAHRAGA BAJU FUTSAL/VOLLY VOLI DRYFIT TERMURAH - COD,11496,12,475,,591,32200.0,32200.0,50600.0,35000.0,55000.0,8%,https://shopee.co.id/[TERLARIS]-JERSEY-SETELAN-OLAHRAGA-BAJU-FUTSAL-VOLLY-VOLI-DRYFIT-TERMURAH---COD-i.83350343.8771726475
271863697,nhwstore,KAB. BOYOLALI,16952720532,SEPATU FUTSAL PUMA FUTURE NEYMAR RAJUT SILVER PINK,119,409,448,,12,160000.0,160000.0,160000.0,0,0,,https://shopee.co.id/SEPATU-FUTSAL-PUMA-FUTURE-NEYMAR-RAJUT-SILVER-PINK-i.271863697.16952720532
343643510,grosir_tas_kebumen,KAB. KEBUMEN,8638353039,"READY STOK TAS RANSEL SPECS""FUTSAL"" PRODUKSI SENDIRI",4902,383,2132,Tidak Ada Merek,313,19000.0,19000.0,20000.0,0,0,,"https://shopee.co.id/READY-STOK-TAS-RANSEL-SPECS""FUTSAL""-PRODUKSI-SENDIRI-i.343643510.8638353039"
44253091,fariz.sport99,KOTA SURAKARTA (SOLO),13271302525,BEST SELLER!! Sepatu Futsal Ortuseight Forte Bahan Kulit Full Jahit. Sepatu Putsal Murah. COD GRATIS ONGKIR LIGHTSPEED  LS Mercurial Predator Tiempo. Sepatu Olahraga Terlaris Catalyst Jogosala,1493,353,1491,,836,141305.0,141305.0,141305.0,239500.0,239500.0,41%,https://shopee.co.id/BEST-SELLER!!-Sepatu-Futsal-Ortuseight-Forte-Bahan-Kulit-Full-Jahit.-Sepatu-Putsal-Murah.-COD-GRATIS-ONGKIR-LIGHTSPEED--LS-Mercurial-Predator-Tiempo.-Sepatu-Olahraga-Terlaris-Catalyst-Jogosala-i.44253091.13271302525
244208198,hestyputri28,KAB. KEBUMEN,10554224188,"Tas Sepatu Futsal,Tas Olahraga Harga Grosir",44442,352,3293,,1,17500.0,17500.0,17500.0,0,0,,"https://shopee.co.id/Tas-Sepatu-Futsal,Tas-Olahraga-Harga-Grosir-i.244208198.10554224188"
40363933,gnbsportsolo,KAB. BOYOLALI,633177967,Promo (bisa bayar di tempat/cod) Paket lengkap sepatu futsal adidas BONUS JEARSEY,1657,350,1288,Adidas,528,99000.0,99000.0,135000.0,0,0,,https://shopee.co.id/Promo-(bisa-bayar-di-tempat-cod)-Paket-lengkap-sepatu-futsal-adidas-BONUS-JEARSEY-i.40363933.633177967
461031447,walkit.shoes,KOTA SEMARANG,19827437685,Walk It Sepatu Sneakers Pria Wanita Casual IMPORT WIT-251,120,0,0,,0,109455.0,109455.0,109455.0,170000.0,170000.0,36%,https://shopee.co.id/Walk-It-Sepatu-Sneakers-Pria-Wanita-Casual-IMPORT-WIT-251-i.461031447.19827437685
52863079,acalio,KOTA SURAKARTA (SOLO),6657632552,Sepatu futsal Anak Banyak Bonus keren paket hemat,43416,348,2634,Tidak Ada Merek,365,55000.0,55000.0,108000.0,55000.0,180000.0,40%,https://shopee.co.id/Sepatu-futsal-Anak-Banyak-Bonus-keren-paket-hemat-i.52863079.6657632552
412307139,ventela_reborn,KOTA SURAKARTA (SOLO),4283938203,Ventela Public Low Black Natural Original,174,0,7,,6,44800.0,44800.0,235800.0,289800.0,289800.0,85%,https://shopee.co.id/Ventela-Public-Low-Black-Natural-Original-i.412307139.4283938203
21305423,real_sport99,KOTA SURAKARTA (SOLO),4374664962,HARGA NAIK MINGGU DEPAN ! HOT PROMO Sepatu Futsal OrtuSeight PAKET KOMPLIT Ortus Raven Catalyst CC,998,314,8055,,1489,89999.0,89999.0,89999.0,130000.0,130000.0,31%,https://shopee.co.id/HARGA-NAIK-MINGGU-DEPAN-!-HOT-PROMO-Sepatu-Futsal-OrtuSeight-PAKET-KOMPLIT-Ortus-Raven-Catalyst-CC-i.21305423.4374664962
461031447,walkit.shoes,KOTA SEMARANG,20827449015,Walk It Sepatu Gunung Pria Outdoor Hiking Tahan Air IMPORT WIT-252,179,0,0,,3,109900.0,109900.0,109900.0,170000.0,170000.0,35%,https://shopee.co.id/Walk-It-Sepatu-Gunung-Pria-Outdoor-Hiking-Tahan-Air-IMPORT-WIT-252-i.461031447.20827449015
37150944,sportysport1,KOTA SURAKARTA (SOLO),1881165646,Tas Sepatu model Jinjing tas Jinjing FUTSAL BOLA OLAHRAGA Multifungsi Muat 2 pasang sepatu Garde ori,1246,291,3570,,707,11000.0,11000.0,15000.0,15000.0,15000.0,27%,https://shopee.co.id/Tas-Sepatu-model-Jinjing-tas-Jinjing-FUTSAL-BOLA-OLAHRAGA-Multifungsi-Muat-2-pasang-sepatu-Garde-ori-i.37150944.1881165646
7241941,jrsportofficial,KOTA SURAKARTA (SOLO),967233792,SEPATU FUTSAL SPECS ACCELATOR INFINITY SUPER SIMIC (BISA COD),219,290,6379,,2929,115500.0,115500.0,115500.0,115500.0,175000.0,34%,https://shopee.co.id/SEPATU-FUTSAL-SPECS-ACCELATOR-INFINITY-SUPER-SIMIC-(BISA-COD)-i.7241941.967233792
52863079,acalio,KOTA SURAKARTA (SOLO),1931895598,[ Bayar Ditempat ] Sepatu Futsal Specs Paket Komplit sepatu futsal Full set Terlaris,47057,283,1334,,333,119000.0,119000.0,134900.0,136500.0,136500.0,13%,https://shopee.co.id/[-Bayar-Ditempat-]-Sepatu-Futsal-Specs-Paket-Komplit-sepatu-futsal-Full-set-Terlaris-i.52863079.1931895598
21305423,real_sport99,KOTA SURAKARTA (SOLO),875168629,"FUTSAL ANAK Specs Dll KOMPLIT Sepatu Futsal Anak Junior Jr Kids 28,29,30,31,32,33, 34, 35, 36,37",478,271,2654,Tidak Ada Merek,587,79000.0,79000.0,79000.0,118000.0,118000.0,33%,"https://shopee.co.id/FUTSAL-ANAK-Specs-Dll-KOMPLIT-Sepatu-Futsal-Anak-Junior-Jr-Kids-28,29,30,31,32,33,-34,-35,-36,37-i.21305423.875168629"
37150944,sportysport1,KOTA SURAKARTA (SOLO),13294340426,"HARGA Rp 75.000 DAPAT SEMUA YANG DI GAMBAR !! PAKET KOMPLIT SEPATU FUTSAL ORTUS CATALYST REVENGE JORTUSEIGHT JOGOSALA MARVELOUS BBS FREE TAS, KAOS KAKI, DEKER PROMO TERBATAS",919,271,292,,106,85000.0,85000.0,85000.0,125000.0,125000.0,32%,"https://shopee.co.id/HARGA-Rp-75.000-DAPAT-SEMUA-YANG-DI-GAMBAR-!!-PAKET-KOMPLIT-SEPATU-FUTSAL-ORTUS-CATALYST-REVENGE-JORTUSEIGHT-JOGOSALA-MARVELOUS-BBS-FREE-TAS,-KAOS-KAKI,-DEKER-PROMO-TERBATAS-i.37150944.13294340426"
14600740,kenlaku_shoes2,KAB. SRAGEN,2038836778,SEPATU FUTSAL ORTUSEIGHT JOGOSALA RABONA,29294,27,20529,Tidak Ada Merek,2393,65000.0,65000.0,75000.0,0,0,,https://shopee.co.id/SEPATU-FUTSAL-ORTUSEIGHT-JOGOSALA-RABONA-i.14600740.2038836778
353032299,grosir.tas,KAB. BANJARNEGARA,11115481795,Tas Ransel Sport Specs Arp10L Tas Futsal Bola Olahraga Murah,874,259,1799,,223,20500.0,20500.0,20500.0,23000.0,23000.0,11%,https://shopee.co.id/Tas-Ransel-Sport-Specs-Arp10L-Tas-Futsal-Bola-Olahraga-Murah-i.353032299.11115481795
829357403,rumahsepatu240,KAB. BANYUMAS,19429232260,Sepatu Kulit Boots Pria Safety,1,0,0,,0,380000.0,380000.0,380000.0,0,0,,https://shopee.co.id/Sepatu-Kulit-Boots-Pria-Safety-i.829357403.19429232260
358177854,cvarifsport,KOTA SURAKARTA (SOLO),8812306058,Sepatu Bola Specs Original - Sepatu Futsal Specs Lightspeed Ls Etnis Fg Senopati In Brown - Priangan In Original 100% Arifsports - Specs Tirta Fg,1269,249,943,Specs,344,437400.0,437400.0,437400.0,549800.0,549800.0,20%,https://shopee.co.id/Sepatu-Bola-Specs-Original---Sepatu-Futsal-Specs-Lightspeed-Ls-Etnis-Fg-Senopati-In-Brown---Priangan-In-Original-100%-Arifsports---Specs-Tirta-Fg-i.358177854.8812306058
234994004,danielofficial_id,KAB. PEMALANG,4891230381,celana pendek | celana kolor pria olahraga harian santai lari futsal voli basket bulu tangkis | paragon,3048,0,2,,0,22400.0,22400.0,22400.0,32000.0,32000.0,30%,https://shopee.co.id/celana-pendek--celana-kolor-pria-olahraga-harian-santai-lari-futsal-voli-basket-bulu-tangkis--paragon-i.234994004.4891230381
21305423,real_sport99,KOTA SURAKARTA (SOLO),18313371773,"HANYA 2 MINGGU !! FREE TAS, KAOS KAKI DEKER HARGA SPECIAL SEPATU FUTSAL ORTUS EIGHT CATALYST LIBERTE IN PAKET KOMPLIT TERBARU JOGOSALA, BBS, VOLT Sepatu Futsal Pria Wanita",855,249,268,,89,79999.0,79999.0,79999.0,125000.0,125000.0,36%,"https://shopee.co.id/HANYA-2-MINGGU-!!-FREE-TAS,-KAOS-KAKI-DEKER-HARGA-SPECIAL-SEPATU-FUTSAL-ORTUS-EIGHT-CATALYST-LIBERTE-IN-PAKET-KOMPLIT-TERBARU-JOGOSALA,-BBS,-VOLT-Sepatu-Futsal-Pria-Wanita-i.21305423.18313371773"
448968248,lokalsports.id,KOTA SURAKARTA (SOLO),3087586846,sepatu futsal ORTUS MIRAGE IN - Dark green - Black Gold - White Gold,1,241,611,,330,237150.0,237150.0,237150.0,0,0,,https://shopee.co.id/sepatu-futsal-ORTUS-MIRAGE-IN---Dark-green---Black-Gold---White-Gold-i.448968248.3087586846
388937966,fafa_sport,KAB. BOYOLALI,8815779897,"Sepatu Futsal Ortus Catalyst Bima Grade Original Terbaru, Paket Komplit Sepatu Futsal Ortuseight Catalyst Bima Chyper Terbaru, Sepatu Olahraga Pria",1317,228,2069,Tidak Ada Merek,574,137750.0,137750.0,137750.0,145000.0,145000.0,5%,"https://shopee.co.id/Sepatu-Futsal-Ortus-Catalyst-Bima-Grade-Original-Terbaru,-Paket-Komplit-Sepatu-Futsal-Ortuseight-Catalyst-Bima-Chyper-Terbaru,-Sepatu-Olahraga-Pria-i.388937966.8815779897"
219002376,j0kamsolo,KAB. BOYOLALI,13658694159,Gada Sport - Sepatu Futsal Ortus Liberte Catalyst Anti Licin,95957,214,2523,,970,134900.0,134900.0,134900.0,355000.0,355000.0,62%,https://shopee.co.id/Gada-Sport---Sepatu-Futsal-Ortus-Liberte-Catalyst-Anti-Licin-i.219002376.13658694159
21305423,real_sport99,KOTA SURAKARTA (SOLO),11792173850,"SEPATU FUTSAL ANAK Tanpa Pull Tanpa Gerigi Sepatu Junior Untuk Usia SD TK 6,7,8,9,10,11,12 Ortus Specs Dragon, Lightspeed Harga Murah",366,206,446,,76,52000.0,52000.0,52000.0,100000.0,100000.0,48%,"https://shopee.co.id/SEPATU-FUTSAL-ANAK-Tanpa-Pull-Tanpa-Gerigi-Sepatu-Junior-Untuk-Usia-SD-TK-6,7,8,9,10,11,12-Ortus-Specs-Dragon,-Lightspeed-Harga-Murah-i.21305423.11792173850"
35969187,kulakuofficial,KAB. PEMALANG,18129568223,Sepatu Pria Kulit Alope F 10 Model Cowok Kasual Ukuran 39 Sampai 43,524,0,0,,0,92000.0,92000.0,92000.0,184000.0,184000.0,50%,https://shopee.co.id/Sepatu-Pria-Kulit-Alope-F-10-Model-Cowok-Kasual-Ukuran-39-Sampai-43-i.35969187.18129568223
317334359,farzan.sport,KOTA SURAKARTA (SOLO),12408485465,Tas Sepatu Bola Tas sepatu futsal Tas Jinjing Harga Grosir,48632,205,2819,,69,4900.0,4900.0,9500.0,4900.0,9900.0,4%,https://shopee.co.id/Tas-Sepatu-Bola-Tas-sepatu-futsal-Tas-Jinjing-Harga-Grosir-i.317334359.12408485465
