shopid,username_toko,lokasi_toko,itemid,produk,stok,terjual,histori_terjual,brand,jml_like,harga,harga_min,harga_max,harga_min_sebelum_disc,harga_max_sebelum_disc,diskon,url_produk
16545975,craft_loverz,KAB. TABANAN,5364922794,10pcs METALIC SIMPLE FLOWER Bahan Hias Tasbih Digital Aksesoris Tasbih Blink Handmade DIY,3,0,32,Tidak Ada Merek,2,11000.0,11000.0,11000.0,0,0,,https://shopee.co.id/10pcs-METALIC-SIMPLE-FLOWER-Bahan-Hias-Tasbih-Digital-Aksesoris-Tasbih-Blink-Handmade-DIY-i.16545975.5364922794
16545975,craft_loverz,KAB. TABANAN,2887309259,3pcs SAKURA PEARL MINI DECO Ukuran Mini Hias Tasbih Digital Handmade Craft DIY,8,7,457,Tidak Ada Merek,23,11500.0,11500.0,11500.0,0,0,,https://shopee.co.id/3pcs-SAKURA-PEARL-MINI-DECO-Ukuran-Mini-Hias-Tasbih-Digital-Handmade-Craft-DIY-i.16545975.2887309259
16545975,craft_loverz,KAB. TABANAN,1717021049,10pcs METALIC MINI BOW Bahan Hias Tasbih Blink Aksesoris Tasbih Cincin Handmade,13,0,54,Tidak Ada Merek,6,12000.0,12000.0,12000.0,0,0,,https://shopee.co.id/10pcs-METALIC-MINI-BOW-Bahan-Hias-Tasbih-Blink-Aksesoris-Tasbih-Cincin-Handmade-i.16545975.1717021049
227809177,tasbiheart,KAB. TABANAN,6417866693,TALI KRISTAL UNTUK TASBIH DIGITAL SWAROVSKI - TIDAK TERMASUK TASBIH DIGITAL,38,7,67,Tidak Ada Merek,49,2300.0,2300.0,4300.0,0,0,,https://shopee.co.id/TALI-KRISTAL-UNTUK-TASBIH-DIGITAL-SWAROVSKI---TIDAK-TERMASUK-TASBIH-DIGITAL-i.227809177.6417866693
16545975,craft_loverz,KAB. TABANAN,1434977751,HALF PEARL METALLIC 3mm Bahan Craft Hias Tasbih Digital DIY,18,6,832,,43,9000.0,9000.0,9000.0,0,0,,https://shopee.co.id/HALF-PEARL-METALLIC-3mm-Bahan-Craft-Hias-Tasbih-Digital-DIY-i.16545975.1434977751
16545975,craft_loverz,KAB. TABANAN,7300585875,10pcs BUTTERFLY RAINBOW ACRYLIC Bahan Hias Tasbih Digital Bahan Kerajinan Handicraft DIY,8,6,298,,30,7000.0,7000.0,7000.0,0,0,,https://shopee.co.id/10pcs-BUTTERFLY-RAINBOW-ACRYLIC-Bahan-Hias-Tasbih-Digital-Bahan-Kerajinan-Handicraft-DIY-i.16545975.7300585875
16545975,craft_loverz,KAB. TABANAN,7700023450,25pcs MINI SIMPLE FLOWER RESIN Bunga Resin Craft Bahan Hias Tasbih Digital DIY,12,0,82,0,15,11000.0,11000.0,11000.0,0,0,,https://shopee.co.id/25pcs-MINI-SIMPLE-FLOWER-RESIN-Bunga-Resin-Craft-Bahan-Hias-Tasbih-Digital-DIY-i.16545975.7700023450
16545975,craft_loverz,KAB. TABANAN,3069231353,100pcs MINI HEART PEARL Ukuran Mini Hiasan TOmbol Reset Tasbih Blink Handmade Craft DIY,7,2,78,,9,5000.0,5000.0,5000.0,0,0,,https://shopee.co.id/100pcs-MINI-HEART-PEARL-Ukuran-Mini-Hiasan-TOmbol-Reset-Tasbih-Blink-Handmade-Craft-DIY-i.16545975.3069231353
16545975,craft_loverz,KAB. TABANAN,9794759534,OBENG MINI untuk membuka Baut Tasbih Digital Tasbih Blink Peralatan Craft DIY,1,5,67,,16,2500.0,2500.0,2500.0,0,0,,https://shopee.co.id/OBENG-MINI-untuk-membuka-Baut-Tasbih-Digital-Tasbih-Blink-Peralatan-Craft-DIY-i.16545975.9794759534
16545975,craft_loverz,KAB. TABANAN,183553862,HALF PEARL 3MM Mutiara Belah Bahan Hias Tasbih Digital Bahan Hias Kuku Palsu Handmade DIY,306,4,4934,Tidak Ada Merek,309,8000.0,8000.0,15000.0,0,0,,https://shopee.co.id/HALF-PEARL-3MM-Mutiara-Belah-Bahan-Hias-Tasbih-Digital-Bahan-Hias-Kuku-Palsu-Handmade-DIY-i.16545975.183553862
16545975,craft_loverz,KAB. TABANAN,1250749217,10pcs ROUND FLAT RHINESTONE 10mm Bahan Hias Tombol Tasbih Digital Craft Loverz,28,5,813,Tidak Ada Merek,86,6000.0,6000.0,6000.0,0,0,,https://shopee.co.id/10pcs-ROUND-FLAT-RHINESTONE-10mm-Bahan-Hias-Tombol-Tasbih-Digital-Craft-Loverz-i.16545975.1250749217
16545975,craft_loverz,KAB. TABANAN,4603699677,CANDY RHINESTONE 6MM Mutiara Belah Bahan Craft Handmade Bahan Nail Art Tasbih Digital,115,5,175,Tidak Ada Merek,56,5000.0,5000.0,5000.0,0,0,,https://shopee.co.id/CANDY-RHINESTONE-6MM-Mutiara-Belah-Bahan-Craft-Handmade-Bahan-Nail-Art-Tasbih-Digital-i.16545975.4603699677
16545975,craft_loverz,KAB. TABANAN,7293268647,25pcs MINI PEARL RING Bahan Tombol Reset Tasbih Digital Ukuran Mini Bahan Craft Handmade DIY,15,5,154,,16,7000.0,7000.0,7000.0,0,0,,https://shopee.co.id/25pcs-MINI-PEARL-RING-Bahan-Tombol-Reset-Tasbih-Digital-Ukuran-Mini-Bahan-Craft-Handmade-DIY-i.16545975.7293268647
190714438,shalom_kuta,KAB. BADUNG,6727140191,MUTIARA KILAP SINTETIS PLASTIK 3MM/BAHAN TASBIH MANIK BERAT ISI +-145 BUTIR 1STRING MUTSIN IMPORT,21,5,100,Tidak Ada Merek,18,3100.0,3100.0,3100.0,0,0,,https://shopee.co.id/MUTIARA-KILAP-SINTETIS-PLASTIK-3MM-BAHAN-TASBIH-MANIK-BERAT-ISI-+-145-BUTIR-1STRING-MUTSIN-IMPORT-i.190714438.6727140191
16545975,craft_loverz,KAB. TABANAN,14820401158,10pcs CIRCLE BLINK ACRYLIC 10mm Bahan Tombol Tasbih Digital Tasbih Blink Handmade DIY,31,5,111,,13,6500.0,6500.0,6500.0,0,0,,https://shopee.co.id/10pcs-CIRCLE-BLINK-ACRYLIC-10mm-Bahan-Tombol-Tasbih-Digital-Tasbih-Blink-Handmade-DIY-i.16545975.14820401158
16545975,craft_loverz,KAB. TABANAN,17963883891,20pcs SHINY ROSE RESIN 9mm Mini Resin Craft Bahan Hias Tasbih Digital Handmade,9,4,6,,0,12000.0,12000.0,12000.0,0,0,,https://shopee.co.id/20pcs-SHINY-ROSE-RESIN-9mm-Mini-Resin-Craft-Bahan-Hias-Tasbih-Digital-Handmade-i.16545975.17963883891
16545975,craft_loverz,KAB. TABANAN,17268540103,3pcs BUTTERFLY PEARL MINI DECO Bahan Hias Tasbih Digital Aksesoris Tasbih Blink Handmade DIY,5,5,10,,1,14000.0,14000.0,14000.0,0,0,,https://shopee.co.id/3pcs-BUTTERFLY-PEARL-MINI-DECO-Bahan-Hias-Tasbih-Digital-Aksesoris-Tasbih-Blink-Handmade-DIY-i.16545975.17268540103
16545975,craft_loverz,KAB. TABANAN,815379343,50pcs RIBBON DOT Bahan Handmade DIY Hiasan Tasbih Digital Kuku Palsu,7,4,351,Tidak Ada Merek,64,13000.0,13000.0,13000.0,0,0,,https://shopee.co.id/50pcs-RIBBON-DOT-Bahan-Handmade-DIY-Hiasan-Tasbih-Digital-Kuku-Palsu-i.16545975.815379343
16545975,craft_loverz,KAB. TABANAN,2814552089,10pcs METALIC GLITTERY BOW Bahan Hias Tasbih Digital Tasbih Blink Cincin Tasbih Handmade DIY,8,5,128,Tidak Ada Merek,20,12000.0,12000.0,12000.0,0,0,,https://shopee.co.id/10pcs-METALIC-GLITTERY-BOW-Bahan-Hias-Tasbih-Digital-Tasbih-Blink-Cincin-Tasbih-Handmade-DIY-i.16545975.2814552089
16545975,craft_loverz,KAB. TABANAN,2814619081,10pcs METALIC ROUND STRIPE Bahan Hias Tasbih Digital Tasbih Blink Cincin Tasbih Handmade DIY,17,4,154,,6,11000.0,11000.0,11000.0,0,0,,https://shopee.co.id/10pcs-METALIC-ROUND-STRIPE-Bahan-Hias-Tasbih-Digital-Tasbih-Blink-Cincin-Tasbih-Handmade-DIY-i.16545975.2814619081
16545975,craft_loverz,KAB. TABANAN,6810220967,MINI PEARL DIAMOND STRING 2MM Rantai Diamond Mutiara Renteng Bahan Hias Tasbih Blink Handmade DIY,65,0,58,,24,21500.0,21500.0,21500.0,0,0,,https://shopee.co.id/MINI-PEARL-DIAMOND-STRING-2MM-Rantai-Diamond-Mutiara-Renteng-Bahan-Hias-Tasbih-Blink-Handmade-DIY-i.16545975.6810220967
8184734,kimijewelryid,KAB. BADUNG,47441249,Bahan Tasbih Genitri 108 Mala Rudraksa Beads / Bahan Aksesoris Gelang Kalung,80,0,25,Tidak Ada Merek,32,30000.0,30000.0,40000.0,0,0,,https://shopee.co.id/Bahan-Tasbih-Genitri-108-Mala-Rudraksa-Beads---Bahan-Aksesoris-Gelang-Kalung-i.8184734.47441249
16545975,craft_loverz,KAB. TABANAN,7643519610,25pcs FLOWER DOT Bahan Hias Tasbih Blink Bahan Craft Handmade DIY,3,3,25,Tidak Ada Merek,2,10000.0,10000.0,10000.0,0,0,,https://shopee.co.id/25pcs-FLOWER-DOT-Bahan-Hias-Tasbih-Blink-Bahan-Craft-Handmade-DIY-i.16545975.7643519610
16545975,craft_loverz,KAB. TABANAN,13727098581,3pcs RHINESTONE CROWN DECO Bahan Craft Tasbih Blink Mahkota Handmade DIY,7,6,14,,9,11000.0,11000.0,11000.0,0,0,,https://shopee.co.id/3pcs-RHINESTONE-CROWN-DECO-Bahan-Craft-Tasbih-Blink-Mahkota-Handmade-DIY-i.16545975.13727098581
16545975,craft_loverz,KAB. TABANAN,14136103920,ALPHABET MINI DECO Charm Huruf Charm Nama Bahan Hias Tasbih Digital Tasbih Blink Handmade DIY,326,0,518,,26,2500.0,2500.0,2500.0,0,0,,https://shopee.co.id/ALPHABET-MINI-DECO-Charm-Huruf-Charm-Nama-Bahan-Hias-Tasbih-Digital-Tasbih-Blink-Handmade-DIY-i.16545975.14136103920
16545975,craft_loverz,KAB. TABANAN,14045814025,NEMOPHILA CRYSTAL MINI DECO Bahan Hias Tasbih Digital Deco Aksesoris Tasbih Blink Handmade DIY,11,4,14,,3,6500.0,6500.0,6500.0,0,0,,https://shopee.co.id/NEMOPHILA-CRYSTAL-MINI-DECO-Bahan-Hias-Tasbih-Digital-Deco-Aksesoris-Tasbih-Blink-Handmade-DIY-i.16545975.14045814025
754884589,rikyristakinza,KOTA DENPASAR,21410825678,"Tasbih Wali kukun berlafal Asmaul Husna, 99 butir",26,0,4,,0,5000.0,5000.0,13750.0,0,0,,"https://shopee.co.id/Tasbih-Wali-kukun-berlafal-Asmaul-Husna,-99-butir-i.754884589.21410825678"
190714438,shalom_kuta,KAB. BADUNG,12195132379,53PCS MUTIARA KILAP 4M/BATU KERAJINAN/DIY/TASBIH/MUTIARA SINTETIS/MANIK,3,4,4,,0,121900.0,121900.0,121900.0,0,0,,https://shopee.co.id/53PCS-MUTIARA-KILAP-4M-BATU-KERAJINAN-DIY-TASBIH-MUTIARA-SINTETIS-MANIK-i.190714438.12195132379
16545975,craft_loverz,KAB. TABANAN,10382499180,25pcs LITTLE SAKURA FLOWER RESIN Mini Resin Craft Bahan Hias Tasbih Digital Handmade,8,4,19,,6,11000.0,11000.0,11000.0,0,0,,https://shopee.co.id/25pcs-LITTLE-SAKURA-FLOWER-RESIN-Mini-Resin-Craft-Bahan-Hias-Tasbih-Digital-Handmade-i.16545975.10382499180
16545975,craft_loverz,KAB. TABANAN,1431778413,CIRCLE RHINESTONE METALLIC 3mm Gemstone Bahan Henna Tasbih Digital,3,3,477,Tidak Ada Merek,30,9000.0,9000.0,9000.0,0,0,,https://shopee.co.id/CIRCLE-RHINESTONE-METALLIC-3mm-Gemstone-Bahan-Henna-Tasbih-Digital-i.16545975.1431778413
16545975,craft_loverz,KAB. TABANAN,1500917335,10pcs SHABBY CROWN RESIN Mahkota Bahan Tasbih Digital DIY,7,3,165,Tidak Ada Merek,55,11000.0,11000.0,11000.0,0,0,,https://shopee.co.id/10pcs-SHABBY-CROWN-RESIN-Mahkota-Bahan-Tasbih-Digital-DIY-i.16545975.1500917335
16545975,craft_loverz,KAB. TABANAN,1233924610,PAKET MEDIUM CANDY RHINESTONE 3mm Bahan Hias Tasbih Digital Handmade DIY,38,3,94,Tidak Ada Merek,40,36000.0,36000.0,69000.0,0,0,,https://shopee.co.id/PAKET-MEDIUM-CANDY-RHINESTONE-3mm-Bahan-Hias-Tasbih-Digital-Handmade-DIY-i.16545975.1233924610
76034616,bidarabukoll,KAB. BULELENG,6716464485,Gelang tasbih 33 kayu bidara ruqyah,246,3,147,Tidak Ada Merek,18,25000.0,25000.0,25000.0,0,0,,https://shopee.co.id/Gelang-tasbih-33-kayu-bidara-ruqyah-i.76034616.6716464485
7802741,pasarbali,KAB. BADUNG,6536496340,Gelang Tali Etnik  Unik Tasbih Warna,101,3,59,Tidak Ada Merek,4,2475.0,2475.0,2475.0,2500.0,2500.0,1%,https://shopee.co.id/Gelang-Tali-Etnik--Unik-Tasbih-Warna-i.7802741.6536496340
16545975,craft_loverz,KAB. TABANAN,10033036964,10pcs METALIC MINI BUTTERFLY Bahan Tasbih Hias Tasbih Blink Handmade DIY,30,3,111,,12,12500.0,12500.0,12500.0,0,0,,https://shopee.co.id/10pcs-METALIC-MINI-BUTTERFLY-Bahan-Tasbih-Hias-Tasbih-Blink-Handmade-DIY-i.16545975.10033036964
16545975,craft_loverz,KAB. TABANAN,4416615400,TULIP DIAMOND MINI DECO Bahan Hias Tasbih Digital Aksesoris Tasbih Blink Handmade DIY,9,3,86,Tidak Ada Merek,7,6000.0,6000.0,6000.0,0,0,,https://shopee.co.id/TULIP-DIAMOND-MINI-DECO-Bahan-Hias-Tasbih-Digital-Aksesoris-Tasbih-Blink-Handmade-DIY-i.16545975.4416615400
16545975,craft_loverz,KAB. TABANAN,9780961671,25pcs MINI SAKURA FLOWER PEARL Ukuran Mini Hiasan Tasbih Digital Kuku Palsu Nail Art Handmade DIY,6,3,65,,8,12500.0,12500.0,12500.0,0,0,,https://shopee.co.id/25pcs-MINI-SAKURA-FLOWER-PEARL-Ukuran-Mini-Hiasan-Tasbih-Digital-Kuku-Palsu-Nail-Art-Handmade-DIY-i.16545975.9780961671
16545975,craft_loverz,KAB. TABANAN,3200752920,10pcs ROUND SNOW ACRYLIC Bahan Hias Tasbih Digital Bahan Kerajinan Handicraft DIY,8,3,23,Tidak Ada Merek,4,5000.0,5000.0,5000.0,0,0,,https://shopee.co.id/10pcs-ROUND-SNOW-ACRYLIC-Bahan-Hias-Tasbih-Digital-Bahan-Kerajinan-Handicraft-DIY-i.16545975.3200752920
16545975,craft_loverz,KAB. TABANAN,292749234,3pcs MINI LEAF PEARL Deco Bahan Tasbih Digital Tasbih Blink Handmade DIY,9,3,44,Tidak Ada Merek,11,12000.0,12000.0,12000.0,0,0,,https://shopee.co.id/3pcs-MINI-LEAF-PEARL-Deco-Bahan-Tasbih-Digital-Tasbih-Blink-Handmade-DIY-i.16545975.292749234
38145692,raja_haji,KOTA DENPASAR,4285323919,TASBIH 33 KAYU,9,3,21,Tidak Ada Merek,0,7000.0,7000.0,7000.0,0,0,,https://shopee.co.id/TASBIH-33-KAYU-i.38145692.4285323919
16545975,craft_loverz,KAB. TABANAN,11539337776,MINI JASMINE RESIN Resin Craft Bahan Hias Tasbih Digital Handmade,1,3,25,,5,8500.0,8500.0,8500.0,0,0,,https://shopee.co.id/MINI-JASMINE-RESIN-Resin-Craft-Bahan-Hias-Tasbih-Digital-Handmade-i.16545975.11539337776
16545975,craft_loverz,KAB. TABANAN,21401250409,25pcs GLITTERY ROSE RESIN 8mm Mini Resin Craft Bahan Hias Tasbih Digital Handmade,10,3,3,,2,12500.0,12500.0,12500.0,0,0,,https://shopee.co.id/25pcs-GLITTERY-ROSE-RESIN-8mm-Mini-Resin-Craft-Bahan-Hias-Tasbih-Digital-Handmade-i.16545975.21401250409
80643963,arfanlatifahadi,KOTA DENPASAR,18111031279,tasbih digital,3,3,3,,0,6500.0,6500.0,6500.0,0,0,,https://shopee.co.id/tasbih-digital-i.80643963.18111031279
16545975,craft_loverz,KAB. TABANAN,16961711592,10pcs METALIC CIRCLE LOVE Bahan Hias Tasbih Digital Aksesoris Tasbih Blink Handmade DIY,23,3,31,,0,11000.0,11000.0,11000.0,0,0,,https://shopee.co.id/10pcs-METALIC-CIRCLE-LOVE-Bahan-Hias-Tasbih-Digital-Aksesoris-Tasbih-Blink-Handmade-DIY-i.16545975.16961711592
312927599,bali_art85,KAB. BADUNG,16719059912,Tasbih/japa mala Rudraksa 108 butir,5,3,5,,3,120000.0,120000.0,120000.0,0,0,,https://shopee.co.id/Tasbih-japa-mala-Rudraksa-108-butir-i.312927599.16719059912
16545975,craft_loverz,KAB. TABANAN,14781326445,3pcs MARIPOSA ROSE MINI DECO Bahan Hias Tasbih Digital Aksesoris Tasbih Blink Handmade DIY,8,3,12,,2,14000.0,14000.0,14000.0,0,0,,https://shopee.co.id/3pcs-MARIPOSA-ROSE-MINI-DECO-Bahan-Hias-Tasbih-Digital-Aksesoris-Tasbih-Blink-Handmade-DIY-i.16545975.14781326445
16545975,craft_loverz,KAB. TABANAN,11294617041,10pcs JELLY DOT BUTTERFLY RESIN Mini Resin Craft Bahan Hias Tasbih Digital Handmade,2,3,10,,3,7500.0,7500.0,7500.0,0,0,,https://shopee.co.id/10pcs-JELLY-DOT-BUTTERFLY-RESIN-Mini-Resin-Craft-Bahan-Hias-Tasbih-Digital-Handmade-i.16545975.11294617041
16545975,craft_loverz,KAB. TABANAN,2350390715,BUTTERFLY TASSEL MINI DECO Bahan Handmade DIY Hias Tasbih Blink,40,2,397,Tidak Ada Merek,39,7000.0,7000.0,7000.0,0,0,,https://shopee.co.id/BUTTERFLY-TASSEL-MINI-DECO-Bahan-Handmade-DIY-Hias-Tasbih-Blink-i.16545975.2350390715
16545975,craft_loverz,KAB. TABANAN,951065799,20pcs SHABBY ASTER RESIN 10mm Bunga Resin Bahan Hias Tasbih Digital Blink,6,2,246,Tidak Ada Merek,54,13500.0,13500.0,13500.0,0,0,,https://shopee.co.id/20pcs-SHABBY-ASTER-RESIN-10mm-Bunga-Resin-Bahan-Hias-Tasbih-Digital-Blink-i.16545975.951065799
16545975,craft_loverz,KAB. TABANAN,7043515348,25pcs CIRCLE STONE ACRYLIC 10mm Bahan Hias Tombol Tasbih Blink Bahan Craft Handmade DIY,23,2,187,Tidak Ada Merek,11,13000.0,13000.0,13000.0,0,0,,https://shopee.co.id/25pcs-CIRCLE-STONE-ACRYLIC-10mm-Bahan-Hias-Tombol-Tasbih-Blink-Bahan-Craft-Handmade-DIY-i.16545975.7043515348
16545975,craft_loverz,KAB. TABANAN,7515777442,10pcs SHABBY NEMOPHILA RESIN Resin Craft Bahan Hias Tasbih Digital Handmade,16,1,130,Tidak Ada Merek,52,9500.0,9500.0,9500.0,0,0,,https://shopee.co.id/10pcs-SHABBY-NEMOPHILA-RESIN-Resin-Craft-Bahan-Hias-Tasbih-Digital-Handmade-i.16545975.7515777442
16545975,craft_loverz,KAB. TABANAN,8780953214,25pcs ROUND GLITTER ACRYLIC Bahan Hias Tombol Tasbih Blink Tasbih Digital Bahan Craft Handmade DIY,9,0,77,,15,12000.0,12000.0,12000.0,0,0,,https://shopee.co.id/25pcs-ROUND-GLITTER-ACRYLIC-Bahan-Hias-Tombol-Tasbih-Blink-Tasbih-Digital-Bahan-Craft-Handmade-DIY-i.16545975.8780953214
16545975,craft_loverz,KAB. TABANAN,5300588427,10pc ROUND RATTAN ACRYLIC 10mm Tombol Tasbih Digital Bahan Kerajinan Handicraft DIY,14,2,37,Tidak Ada Merek,9,5000.0,5000.0,5000.0,0,0,,https://shopee.co.id/10pc-ROUND-RATTAN-ACRYLIC-10mm-Tombol-Tasbih-Digital-Bahan-Kerajinan-Handicraft-DIY-i.16545975.5300588427
7222900,rumahmukenabali,KAB. BADUNG,874201718,Tasbih 33 butir,4,2,129,Tidak Ada Merek,11,4000.0,4000.0,4000.0,0,0,,https://shopee.co.id/Tasbih-33-butir-i.7222900.874201718
16545975,craft_loverz,KAB. TABANAN,5964926315,3pcs BUTTERFLY ROSE MINI DECO Bahan Hias Tasbih Digital Aksesoris Tasbih Blink Handmade DIY,6,2,67,Tidak Ada Merek,2,12500.0,12500.0,12500.0,0,0,,https://shopee.co.id/3pcs-BUTTERFLY-ROSE-MINI-DECO-Bahan-Hias-Tasbih-Digital-Aksesoris-Tasbih-Blink-Handmade-DIY-i.16545975.5964926315
16545975,craft_loverz,KAB. TABANAN,2620009300,10pcs SHABBY BUNNY BOW RESIN Bahan Hias Tasbih Digital Bahan Handmade DIY,15,2,33,Tidak Ada Merek,15,12000.0,12000.0,12000.0,0,0,,https://shopee.co.id/10pcs-SHABBY-BUNNY-BOW-RESIN-Bahan-Hias-Tasbih-Digital-Bahan-Handmade-DIY-i.16545975.2620009300
29272013,akaofficialshop,KOTA DENPASAR,11009927685,TASBIH KAYU ASLI 33 BUTIR ORIGINAL BERKUALITAS - SOUVENIR TAHLILAN TASBIH - TASBIH MURAH BERKUALITAS,9990,2,10,,3,9900.0,9900.0,9900.0,0,0,,https://shopee.co.id/TASBIH-KAYU-ASLI-33-BUTIR-ORIGINAL-BERKUALITAS---SOUVENIR-TAHLILAN-TASBIH---TASBIH-MURAH-BERKUALITAS-i.29272013.11009927685
16545975,craft_loverz,KAB. TABANAN,3512308814,JASMINE DIAMOND MINI DECO Bahan Hias Tasbih Digital Aksesoris Tasbih Blink Handmade DIY,18,0,58,Tidak Ada Merek,8,8500.0,8500.0,8500.0,0,0,,https://shopee.co.id/JASMINE-DIAMOND-MINI-DECO-Bahan-Hias-Tasbih-Digital-Aksesoris-Tasbih-Blink-Handmade-DIY-i.16545975.3512308814
16545975,craft_loverz,KAB. TABANAN,6064926453,3pcs BUTTERFLY ORCHID MINI DECO Bahan Hias Tasbih Digital Aksesoris Tasbih Blink Handmade DIY,10,2,33,Tidak Ada Merek,1,12000.0,12000.0,12000.0,0,0,,https://shopee.co.id/3pcs-BUTTERFLY-ORCHID-MINI-DECO-Bahan-Hias-Tasbih-Digital-Aksesoris-Tasbih-Blink-Handmade-DIY-i.16545975.6064926453
16545975,craft_loverz,KAB. TABANAN,9746623848,50pcs GOLDEN MINI ROSE RESIN Ukuran Mini Mawar Resin Bahan Nail Art Kuku Palsu Tasbih Blink Handmade,5,2,15,Tidak Ada Merek,4,7000.0,7000.0,7000.0,0,0,,https://shopee.co.id/50pcs-GOLDEN-MINI-ROSE-RESIN-Ukuran-Mini-Mawar-Resin-Bahan-Nail-Art-Kuku-Palsu-Tasbih-Blink-Handmade-i.16545975.9746623848
16545975,craft_loverz,KAB. TABANAN,11316248006,10pcs CIRCLE MAYAPPLE ACRYLIC Bahan Tombol Tasbih Blink Tasbih Digital DIY Handmade,6,2,16,,2,6000.0,6000.0,6000.0,0,0,,https://shopee.co.id/10pcs-CIRCLE-MAYAPPLE-ACRYLIC-Bahan-Tombol-Tasbih-Blink-Tasbih-Digital-DIY-Handmade-i.16545975.11316248006
347043380,kingshoping19,KOTA DENPASAR,8336342280,Tasbih mini digital,20,0,20,Tidak Ada Merek,1,7500.0,7500.0,7500.0,0,0,,https://shopee.co.id/Tasbih-mini-digital-i.347043380.8336342280
129950552,arllisstore,KOTA DENPASAR,13716185300,Tasbih Digital,8,2,3,,0,9400.0,9400.0,9400.0,0,0,,https://shopee.co.id/Tasbih-Digital-i.129950552.13716185300
68611132,mademahatma,KOTA DENPASAR,10249058124,Tasbih Genitri 33 Biji / Tasbih Murah / Kalung Genitri Murah / Tasbih Rudraksa Bali / Tasbih Jenitri / Craft Dewata,31,2,14,,4,20000.0,20000.0,20000.0,0,0,,https://shopee.co.id/Tasbih-Genitri-33-Biji---Tasbih-Murah---Kalung-Genitri-Murah---Tasbih-Rudraksa-Bali---Tasbih-Jenitri---Craft-Dewata-i.68611132.10249058124
16545975,craft_loverz,KAB. TABANAN,21600435752,3pcs NEMOPHILA BOTTLE MINI DECO Bahan Hias Tasbih Digital Aksesoris Tasbih Blink Handmade DIY,8,0,7,,5,15000.0,15000.0,15000.0,0,0,,https://shopee.co.id/3pcs-NEMOPHILA-BOTTLE-MINI-DECO-Bahan-Hias-Tasbih-Digital-Aksesoris-Tasbih-Blink-Handmade-DIY-i.16545975.21600435752
16545975,craft_loverz,KAB. TABANAN,19811122336,25 pcs MINI BLOSSOM ROSE RESIN Mini Resin Craft Bahan Hias Tasbih Digital Handmade,2,1,3,,0,12000.0,12000.0,12000.0,0,0,,https://shopee.co.id/25-pcs-MINI-BLOSSOM-ROSE-RESIN-Mini-Resin-Craft-Bahan-Hias-Tasbih-Digital-Handmade-i.16545975.19811122336
16545975,craft_loverz,KAB. TABANAN,17860531947,20pcs SANDY JELLY BOW RESIN Mini Resin Craft Bahan Hias Tasbih Digital Handmade,7,1,2,,1,11000.0,11000.0,11000.0,0,0,,https://shopee.co.id/20pcs-SANDY-JELLY-BOW-RESIN-Mini-Resin-Craft-Bahan-Hias-Tasbih-Digital-Handmade-i.16545975.17860531947
16545975,craft_loverz,KAB. TABANAN,17460534585,20pcs CLEARLY MARIPOSA JELLY RESIN Mini Resin Craft Bahan Hias Tasbih Digital Handmade,2,3,6,,3,11000.0,11000.0,11000.0,0,0,,https://shopee.co.id/20pcs-CLEARLY-MARIPOSA-JELLY-RESIN-Mini-Resin-Craft-Bahan-Hias-Tasbih-Digital-Handmade-i.16545975.17460534585
16545975,craft_loverz,KAB. TABANAN,17060528892,10pcs TINY RIBBON RESIN Mini Resin Craft Bahan Hias Tasbih Digital Handmade,15,1,4,,3,7500.0,7500.0,7500.0,0,0,,https://shopee.co.id/10pcs-TINY-RIBBON-RESIN-Mini-Resin-Craft-Bahan-Hias-Tasbih-Digital-Handmade-i.16545975.17060528892
16545975,craft_loverz,KAB. TABANAN,16461713587,FLOWER BEAUTY MARIPOSA DECO Bahan Hias Tasbih Digital Aksesoris Tasbih Blink Handmade DIY,8,2,2,,0,8000.0,8000.0,8000.0,0,0,,https://shopee.co.id/FLOWER-BEAUTY-MARIPOSA-DECO-Bahan-Hias-Tasbih-Digital-Aksesoris-Tasbih-Blink-Handmade-DIY-i.16545975.16461713587
16545975,craft_loverz,KAB. TABANAN,12290620925,10pcs MINI COLOUR RIBBON RESIN Mini Resin Craft Bahan Hias Tasbih Digital Handmade,1,2,8,,4,9000.0,9000.0,9000.0,0,0,,https://shopee.co.id/10pcs-MINI-COLOUR-RIBBON-RESIN-Mini-Resin-Craft-Bahan-Hias-Tasbih-Digital-Handmade-i.16545975.12290620925
312927599,bali_art85,KAB. BADUNG,10091828800,Tasbih Genitri 108 Butir 8mm,10,2,2,,3,80000.0,80000.0,80000.0,0,0,,https://shopee.co.id/Tasbih-Genitri-108-Butir-8mm-i.312927599.10091828800
16545975,craft_loverz,KAB. TABANAN,3242068775,MINI GLITTER CROWN RESIN Mahkota Mini Resin Craft Bahan Hias Tasbih Digital Handmade,1,2,5,Tidak Ada Merek,1,9000.0,9000.0,9000.0,0,0,,https://shopee.co.id/MINI-GLITTER-CROWN-RESIN-Mahkota-Mini-Resin-Craft-Bahan-Hias-Tasbih-Digital-Handmade-i.16545975.3242068775
